kladr_code;tpi;fo;fo_tpi
16002000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16033001;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16041000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16012001;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16020000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16015001;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16002001;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16029001;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16040000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16016000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16003000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16009000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16010000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16006000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16039000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16032000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16031000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16027001;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16044000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16003001;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16026000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16010001;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16030000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16029000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16012000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16027000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16004000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16038000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16028000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16043000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16038001;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16039001;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16042000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16037000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16025001;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16022000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16024002;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16023000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
16014000;Республика Татарстан - Прочие;Приволжский ФО;Приволжский ФО: Республика Татарстан - Прочие
17011000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17004001;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17009001;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17014001;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17000000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17004000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17006000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17003000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17017000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17012000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17009000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17005000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17010000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17014000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17008000;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
17000002;Республика Тыва - Прочие;Сибирский ФО;Сибирский ФО: Республика Тыва - Прочие
19002000;Республика Хакасия - Прочие;Сибирский ФО;Сибирский ФО: Республика Хакасия - Прочие
19003000;Республика Хакасия - Прочие;Сибирский ФО;Сибирский ФО: Республика Хакасия - Прочие
19009000;Республика Хакасия - Прочие;Сибирский ФО;Сибирский ФО: Республика Хакасия - Прочие
19000004;Республика Хакасия - Прочие;Сибирский ФО;Сибирский ФО: Республика Хакасия - Прочие
19004000;Республика Хакасия - Прочие;Сибирский ФО;Сибирский ФО: Республика Хакасия - Прочие
19006000;Республика Хакасия - Прочие;Сибирский ФО;Сибирский ФО: Республика Хакасия - Прочие
19008000;Республика Хакасия - Прочие;Сибирский ФО;Сибирский ФО: Республика Хакасия - Прочие
19000005;Республика Хакасия - Прочие;Сибирский ФО;Сибирский ФО: Республика Хакасия - Прочие
19007000;Республика Хакасия - Прочие;Сибирский ФО;Сибирский ФО: Республика Хакасия - Прочие
19000000;Республика Хакасия - Прочие;Сибирский ФО;Сибирский ФО: Республика Хакасия - Прочие
19005000;Республика Хакасия - Прочие;Сибирский ФО;Сибирский ФО: Республика Хакасия - Прочие
69000003;Ржев;Центральный ФО;Центральный ФО: Ржев
67016001;Рославль;Центральный ФО;Центральный ФО: Рославль
36028001;Россошь;Центральный ФО;Центральный ФО: Россошь
61000001;Ростов-на-Дону;Южный ФО;Южный ФО: Ростов-на-Дону
61020000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61032000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61039000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61015000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61000007;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61004000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61026000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61000000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61041000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61025001;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61035000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61002000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61033000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61022000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61027000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61017000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61005000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61031000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61005001;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61016000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61036001;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61042001;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61011000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61000006;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61003000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61019001;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61028000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61008000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61013001;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61003001;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61021000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61024000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61007000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61036000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61019000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61044000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61013000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61010000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61029000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61030000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61009000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61032001;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61042000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61018001;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61006000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61038000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61043000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61025000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61014000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61034000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61023000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61018000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61023001;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61040000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61037000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
61012000;Ростовская область - Прочие;Южный ФО;Южный ФО: Ростовская область - Прочие
22000009;Рубцовск;Сибирский ФО;Сибирский ФО: Рубцовск
13000003;Рузаевка;Приволжский ФО;Приволжский ФО: Рузаевка
62000000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62003000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62021000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62018000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62001000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62025000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62012000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62014001;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62015001;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62005001;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62023000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62000004;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62011000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62000003;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62014000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62000002;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62005000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62024000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62004000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62022000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62020000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62020001;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62017000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62006000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62019000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62009001;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62018001;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62012002;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62008000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62009000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62009002;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62001001;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62002000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62007000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62016000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62013000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62010000;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62024001;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62006001;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62007001;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62019001;Рязанская область - Прочие;Центральный ФО;Центральный ФО: Рязанская область - Прочие
62000001;Рязань;Центральный ФО;Центральный ФО: Рязань
02000005;Салават;Приволжский ФО;Приволжский ФО: Салават
61035001;Сальск;Южный ФО;Южный ФО: Сальск
63000001;Самара;Приволжский ФО;Приволжский ФО: Самара
63000000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63022000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63004000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63028000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63006000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63016000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63021000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63024000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63000010;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63002000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63000005;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63007000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63026000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63015000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63023000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63011000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63014000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63010000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63000004;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63005000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63000002;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63025000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63000009;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63003000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63018000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63017000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63027000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63012000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63020000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63013000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63019000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63009000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63017001;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
63008000;Самарская область - Прочие;Приволжский ФО;Приволжский ФО: Самарская область - Прочие
78000008;Санкт-Петербург;Северо-Западный ФО;Северо-Западный ФО: Санкт-Петербург
78000000;Санкт-Петербург;Северо-Западный ФО;Северо-Западный ФО: Санкт-Петербург
78000003;Санкт-Петербург;Северо-Западный ФО;Северо-Западный ФО: Санкт-Петербург
78000005;Санкт-Петербург;Северо-Западный ФО;Северо-Западный ФО: Санкт-Петербург
78000009;Санкт-Петербург;Северо-Западный ФО;Северо-Западный ФО: Санкт-Петербург
78000007;Санкт-Петербург;Северо-Западный ФО;Северо-Западный ФО: Санкт-Петербург
78000010;Санкт-Петербург;Северо-Западный ФО;Северо-Западный ФО: Санкт-Петербург
78000006;Санкт-Петербург;Северо-Западный ФО;Северо-Западный ФО: Санкт-Петербург
78000004;Санкт-Петербург;Северо-Западный ФО;Северо-Западный ФО: Санкт-Петербург
78000002;Санкт-Петербург;Северо-Западный ФО;Северо-Западный ФО: Санкт-Петербург
13000001;Саранск;Приволжский ФО;Приволжский ФО: Саранск
18000002;Сарапул;Приволжский ФО;Приволжский ФО: Сарапул
64000001;Саратов;Приволжский ФО;Приволжский ФО: Саратов
64005000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64012000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64001000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64036000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64008000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64000000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64003001;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64013000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64023001;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64031000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64000011;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64000008;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64000009;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64006000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64009000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64003000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64007000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64018000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64017000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64030000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64000003;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64029000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64000007;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64027000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64028000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64014000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64010000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64039000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64021000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64034000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64032000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64000010;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64035000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64026000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64013013;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64011000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64019000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64002000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64037000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64015000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64020000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64023000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64025000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64018001;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64000012;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64016001;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64004000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64038000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64016000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64024000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64000002;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64014001;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64034001;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64022000;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
64000015;Саратовская область - Прочие;Приволжский ФО;Приволжский ФО: Саратовская область - Прочие
52000003;Саров;Приволжский ФО;Приволжский ФО: Саров
74017002;Сатка;Уральский ФО;Уральский ФО: Сатка
67018001;Сафоново;Центральный ФО;Центральный ФО: Сафоново
65007001;Сахалинская область - Прочие;Дальневосточный ФО;Дальневосточный ФО: Сахалинская область - Прочие
65006001;Сахалинская область - Прочие;Дальневосточный ФО;Дальневосточный ФО: Сахалинская область - Прочие
65016000;Сахалинская область - Прочие;Дальневосточный ФО;Дальневосточный ФО: Сахалинская область - Прочие
65004001;Сахалинская область - Прочие;Дальневосточный ФО;Дальневосточный ФО: Сахалинская область - Прочие
65013001;Сахалинская область - Прочие;Дальневосточный ФО;Дальневосточный ФО: Сахалинская область - Прочие
65003001;Сахалинская область - Прочие;Дальневосточный ФО;Дальневосточный ФО: Сахалинская область - Прочие
